"doc_id","section_name","content"
"22207334","abstracttext","Virus-induced gene silencing is an important tool for functional gene analysis and the vector based on Barley stripe mosaic virus (BSMV) is widely used for the purpose in monocots. Of the tripartite BSMV genome, currently the BSMV:γMCS molecule is used to clone a fragment of a target gene. As an alternative, the BSMV:β molecule was engineered with a unique BamHI site between the open reading frame of βc (ORF βc) and poly(A). The mixture of RNA particles α, βBamHI and γMCS was fully infectious. Barley phytoene desaturase and wheat phospholipase Dα fragments were cloned to βBamHI and γMCS. Delivery of the target gene fragment in γMCS induced stronger silencing, while delivery in βBamHI yielded more stable transcript reduction. A quantitative analysis (qRT-PCR) of the transcripts showed that the silencing induced with a fragment carried in both particles was stronger and more stable than that from a fragment placed in one particle. The modification of β enables simultaneous silencing of two genes. Quantifying the β and γ particles in virus-inoculated plants revealed a 2.5-fold higher level of γ than β, while the stability of the insert was higher in β compared with γ. The possible influence of the relative quantity of β and γ particles in virus-inoculated plants on insert stability and gene silencing efficiency is discussed."
"24130698","articletitle","Large-scale collection and analysis of full-length cDNAs from Brachypodium distachyon and integration with Pooideae sequence resources."
"24130698","abstracttext","A comprehensive collection of full-length cDNAs is essential for correct structural gene annotation and functional analyses of genes. We constructed a mixed full-length cDNA library from 21 different tissues of Brachypodium distachyon Bd21, and obtained 78,163 high quality expressed sequence tags (ESTs) from both ends of ca. 40,000 clones (including 16,079 contigs). We updated gene structure annotations of Brachypodium genes based on full-length cDNA sequences in comparison with the latest publicly available annotations. About 10,000 non-redundant gene models were supported by full-length cDNAs; ca. 6,000 showed some transcription unit modifications. We also found ca. 580 novel gene models, including 362 newly identified in Bd21. Using the updated transcription start sites, we searched a total of 580 plant cis-motifs in the -3 kb promoter regions and determined a genome-wide Brachypodium promoter architecture. Furthermore, we integrated the Brachypodium full-length cDNAs and updated gene structures with available sequence resources in wheat and barley in a web-accessible database, the RIKEN Brachypodium FL cDNA database. The database represents a ""one-stop"" information resource for all genomic information in the Pooideae, facilitating functional analysis of genes in this model grass plant and seamless knowledge transfer to the Triticeae crops."
"24166542","articletitle","Seven members of the (1→3)-β-glucanase gene family in barley (Hordeum vulgare) are clustered on the long arm of chromosome 3 (3HL)."
"24166542","abstracttext","Members of the (1→3)-β-glucan glucanohydrolase (EC 3.2.1.39) gene family have been mapped on the barley genome using three doubled haploid populations and seven wheat-barley addition lines. Specific probes or polymerase chain reaction (PCR) primers were generated for the seven barley (1→3)-β-glucanase genes for which cDNA or genomic clones are currently available. The seven genes are all located on the long arm of chromosome 3 (3HL), and genes encoding isoenzymes GI, GII, GIII, GIV, GV and GVII (ABG2) are clustered in a region less than 20 cM in length. The region is flanked by the RFLP marker MWG2099 on the proximal side and the Barley Yellow Mosaic Virus (BYMV) resistance gene ym4 at the distal end. The gene encoding isoenzyme GVI lies approximately 50 cM outside this cluster, towards the centromere. With the exception of the gene encoding isoenzyme GIV, all of the (1→3)-β-glucanase genes are represented by single copies on the barley genome. The probe for the isoenzyme GIV gene hybridized with four DNA bands during Southern blot analysis, only one of which could be incorporated into the consensus linkage map."
"24953133","articletitle","Reliable reference gene selection for Cordyceps militaris gene expression studies under different developmental stages and media."
"24953133","abstracttext","Cordyceps militaris is considered a model organism for the study of Cordyceps species, which are highly prized in traditional Chinese medicine. Gene expression analysis has become more popular and important in studies of this fungus. Reference gene validation under different experimental conditions is crucial for RT-qPCR analysis. In this study, eight candidate reference genes, actin, cox5, gpd, rpb1, tef1, try, tub, and ubi, were selected and their expression stability was evaluated in C. militaris samples using four algorithms, genorm, normfinder, bestkeeper, and the comparative ∆Ct method. Three sets of samples, five different developmental stages cultured in wheat medium and pupae, and all the samples pool were included. The results showed that rpb1 was the best reference gene during all developmental stages examined, while the most common reference genes, actin and tub, were not suitable internal controls. Cox5 also performed poorly and was less stable in our analysis. The ranks of ubi and gpd were inconsistent in different sample sets by different methods. Our results provide guidelines for reference gene selection at different developmental stages and also represent a foundation for more accurate and widespread use of RT-qPCR in C. militaris gene expression analysis."
"28725946","articletitle","Validation and characterization of a QTL for adult plant resistance to stripe rust on wheat chromosome arm 6BS (Yr78)."
"28725946","abstracttext_key message","This study validated one QTL for adult plant resistance to stripe rust, identified donor lines of the resistance allele, and demonstrated that it is different from previously named Yr genes. The spread of more virulent and aggressive races of Puccinia striiformis f. sp. tritici (Pst, causal pathogen of stripe rust) after the year 2000 has caused substantial yield losses worldwide. To find new sources of resistance, we previously performed a genome-wide association study and identified a strong QTL for adult plant resistance on the short arm of chromosome 6B (QYr.ucw-6B). In this study, we validated QYr.ucw-6B in ten biparental populations, and mapped it 0.6 cM proximal to IWA7257 and 3.9 cM distal to IWA4408. We showed that QYr.ucw-6B is located approximately 15 cM proximal to the all-stage resistance gene Yr35 and that none of the resistant lines carries the previously cloned Yr36 gene. Based on these results, QYr.ucw-6B was assigned the name Yr78. This gene was not effective against Pst at the seedling stage, suggesting that it is an adult plant resistance gene. Yr78 has been effective against Pst races present in field experiments performed in the Western USA between 2011 and 2016. Since this gene is predicted to be present at low frequency in wheat germplasm from this region, it can provide a useful tool to diversify the sources of resistance against this devastating pathogen."
"27550207","articletitle","Comparative Analysis of Deoxynivalenol Biosynthesis Related Gene Expression among Different Chemotypes of Fusarium graminearum in Spring Wheat."
"27550207","abstracttext","Fusarium mycotoxins, deoxynivalenol (DON) and nivalenol (NIV) act as virulence factors and are essential for symptom development after initial infection in wheat. To date, 16 genes have been identified in the DON biosynthesis pathway. However, a comparative gene expression analysis in different chemotypes of Fusarium graminearum in response to Fusarium head blight infection remains to be explored. Therefore, in this study, nine genes that involved in trichothecene biosynthesis were analyzed among 3-acetyldeoxynivalenol (3-ADON), 15-acetyldeoxynivalenol (15-ADON) and nivalenol producing F. graminearum strains in a time course study. Quantitative reverse transcription polymerase chain reaction revealed that the expression of all examined TRI gene transcripts initiated at 2 days post-inoculation (dpi), peaked at three to four dpi and gradually decreased at seven dpi. The early induction of TRI genes indicates that presence of high levels of TRI gene transcripts at early stages is important to initiate the biosynthetic pathway of DON and NIV. Comparison of gene expression among the three chemotypes showed that relative expression of TRI genes was higher in 3-ADON producing strains compared with 15-ADON and NIV strains. Comparatively higher levels of gene expression may contribute to the higher levels of DON produced by 3-ADON strains in infected grains."
"29453934","articletitle","Distinct domains of the AVRPM3 A2/F2 avirulence protein from wheat powdery mildew are involved in immune receptor recognition and putative effector function."
"29453934","abstracttext","Recognition of the AVRPM3 A2/F2 avirulence protein from powdery mildew by the wheat PM3A/F immune receptor induces a hypersensitive response after co-expression in Nicotiana benthamiana. The molecular determinants of this interaction and how they shape natural AvrPm3 a2/f2 allelic diversity are unknown. We sequenced the AvrPm3 a2/f2 gene in a worldwide collection of 272 mildew isolates. Using the natural polymorphisms of AvrPm3 a2/f2 as well as sequence information from related gene family members, we tested 85 single-residue-altered AVRPM3 A2/F2 variants with PM3A, PM3F and PM3F L 456P/Y458H (modified for improved signaling) in Nicotiana benthamiana for effects on recognition. An intact AvrPm3 a2/f2 gene was found in all analyzed isolates and the protein variant recognized by PM3A/F occurred globally at high frequencies. Single-residue alterations in AVRPM3 A2/F2 mostly disrupted, but occasionally enhanced, the recognition response by PM3A, PM3F and PM3F L 456P/Y458H . Residues enhancing hypersensitive responses constituted a protein domain separate from both naturally occurring polymorphisms and positively selected residues of the gene family. These results demonstrate the utility of using gene family sequence diversity to screen residues for their role in recognition. This approach identified a putative interaction surface in AVRPM3 A2/F2 not polymorphic in natural alleles. We conclude that molecular mechanisms besides recognition drive AvrPm3 a2/f2 diversification."
"32172770","articletitle","Promoter of the wheat lipid transfer protein, TdLTP4, drives leaf-preferential expression in transgenic Arabidopsis plants."
"32172770","abstracttext","In a previous report, a gene encoding a durum wheat lipid transfer protein, TdLTP4, was characterised as induced by abiotic and biotic stresses. In the present work, we investigated the regulation of the gene TdLTP4. A TdLTP4 promoter (PrTdLTP4) region of around 868-bp was isolated and sequenced. Its analysis revealed the presence of several DNA boxes known to be important mainly in the regulation of genes expressed under abiotic stress (salt and dehydration), abscisic acid (ABA) and pathogen responsiveness. The whole PrTdLTP4 fragment was fused to the reporter gene β-glucuronidase (gusA) and analysed in transgenic Arabidopsis plants. Histochemical assays of transgenic Arabidopsis plants showed that the 868-bp fragment of TdLTP4 gene promoter was found to be sufficient for both spatial and temporal patterns of its expression. Under control conditions, GUS histochemical staining was observed significantly only in young leaves of 8- and 12-day-old plants. Whereas after stress challenge especially with NaCl and mannitol, GUS transcripts expression increased substantially in leaves of 30-day-old transgenic seedlings. Real-time qPCR expression analysis of the gusA gene, confirmed the results of histochemical assays. Taken together these data provide evidence that PrTdLTP4 functions as abiotic-stress-inducible promoter in a heterologous dicot system and could be an excellent tool for future crop improvement."
"32654288","articletitle","High mass resolution, spatial metabolite mapping enhances the current plant gene and pathway discovery toolbox."
"32654288","abstracttext","Understanding when and where metabolites accumulate provides important cues to the gene function. Mass spectrometry imaging (MSI) enables in situ temporal and spatial measurement of a large assortment of metabolites, providing mapping information regarding their cellular distribution. To describe the current state and technical advances using MSI in plant sciences, we employed MSI to demonstrate its significant contribution to the study of plant specialised metabolism. We show that coupling MSI with: (1) RNA interference (RNAi), (2) virus induced gene silencing (VIGS), (3) agroinfiltration or (4) samples derived from plant natural variation provides great opportunities to understand the accurate gene-metabolite relationship and discover novel gene-associated metabolites. This was exemplified in three plant species (i.e. tomato, tobacco and wheat) by mapping the distribution of metabolites possessing a range of polarities. In particular, we demonstrated that MSI is able to spatially map an entire metabolic pathway, including intermediates and final products, in the intricate biosynthetic route to tomato fruit steroidal glycoalkaloids. We therefore envisage MSI as a key component of the metabolome analysis arsenal employed in plant gene discovery strategies."
"30648548","articletitle","Enhanced protoplast assay by transfecting PCR-assembled gene expression cassettes with telomeric repeats and thiophosphate modifications."
"30648548","abstracttext","Transient expression assays are invaluable complements to the stable transgenic assay for studying gene functions by providing desirable time and labor efficiencies and high-throughput potential or circumventing technical difficulties of stable transgenic expression. The protoplast transient expression system is one of the mainstream transient expression assays used in plant research. Here, we developed a PCR amplicon-mediated protoplast transient (PROMPT) assay by using overlapping PCR assembled gene expression cassettes for Arabidopsis protoplast transfection without the need for time- and labor-consuming plasmid construction. When 200 μl of Arabidopsis protoplasts were transfected with 1 μg of PCR amplicons or plasmid DNA, we detected substantially higher gene expression in the former. Moreover, we found that adding telomeric repeats and thiophosphate modifications to the 5' end of the nonsense strand through the reverse primer could further increase the PCR amplicon-mediated gene expression in protoplasts. Importantly, these improvements could also be applied to the protoplast assays in other dicot and monocot species including tobacco, rice and wheat. In addition, the subcellular localization of immune receptor FLS2 could be analyzed by PROMPT method. The PROMPT assay allows an accelerated and robust transient gene expression in protoplasts from diverse plant species."
"11550898","articletitle","Candidate-gene cloning and targeted marker enrichment of wheat chromosomal regions using RNA fingerprinting-differential display."
"11550898","abstracttext","The usefulness of the RNA fingerprinting-differential display technique in gene cloning and targeted marker enrichment in wheat is demonstrated. A small region of chromosome 5BL was targeted that contains Ph1, a chromosome-pairing regulator gene. The cultivar Chinese Spring (CS) and mutant ph1b are almost identical except for chromosome 5BL, which, in the mutant line, carries an interstitial deletion encompassing the Ph1 gene. Poly(A)+ RNA of the two lines from anthers at developmental stages ranging from pre-meiotic mitosis to anaphase II was PCR-amplified using 38 pairwise combinations of 19 primers. The 35S-labeled amplified products were size-separated on denaturing polyacrylamide-urea gels. A total of 3154 fragment bands were observed, of which 43 were present in CS but absent in the ph1b mutant. These 43 fragment bands were eluted, re-amplified, and used as probes in gel-blot DNA analyses of wheat group 5 nullisomic-tetrasomic lines and the ph1b mutant. Twenty-four of these 43 probes were single- or few-copy sequences. Eight of the 24 probes mapped to wheat group 5 and five mapped to the deletion of the ph1b mutant. Three of these five probes were further localized to the submicroscopic region containing the Ph1 gene, by using two deletion lines flanking the region. Northern-blot analysis revealed that the gene corresponding to one of these three probes expresses mainly during meiosis and is from the B genome."
"15668223","articletitle","Regulation by Vrn-1/Fr-1 chromosomal intervals of CBF-mediated Cor/Lea gene expression and freezing tolerance in common wheat."
"15668223","abstracttext","Vrn-1/Fr-1 chromosomal regions of common wheat possess major QTLs for both winter hardiness (Fr) and vernalization requirement (Vrn). The Vrn-1/Fr-1 intervals are assigned to long arms of the homologous group 5 chromosomes. To investigate the role of the Vrn-1/Fr-1 intervals on the low-temperature (LT) inducibility of wheat Cor/Lea genes and its putative transcription factor gene Wcbf2, LT response of these genes was monitored using near-isogenic lines (NILs) for the Vrn-1 loci. The Wcbf2 transcript accumulated rapidly after LT treatment and remained at a high level in lines without any dominant Vrn-1 alleles. By contrast, the Wcbf2 transcript level was greatly reduced in lines carrying the Vrn-1 alleles. The Vrn-1 NILs accumulated much lower amounts of Cor/Lea transcripts and COR/LEA proteins than the non-carrier line. The observed patterns and levels of gene expression, particularly in the Vrn-A1 NIL, agreed with the higher sensitivity to freezing damage in this line than in the non-carrier line. Up-regulation of the expression of the WAP1 gene, a candidate of the Vrn-1 loci, was much delayed in the non-carrier line than all the NILs carrying the Vrn-1 loci. Neither positive nor negative relationships were found between the WAP1 expression and the Cbf2/Cor/Lea expression. These results support the intimate relationship between the Cbf2/Cor/Lea expression and the level of freezing tolerance, and suggest that a functional Fr-A1 allele linked to the vrn-A1 allele, instead of the vernalization gene itself, plays a major role in regulating the CBF-mediated Cor/lea gene expression in wheat."
"12734655","articletitle","Mapping genes affecting flowering time and frost resistance on chromosome 5B of wheat."
"12734655","abstracttext","Two populations of single chromosome recombinant lines were used to map genes controlling flowering time on chromosome 5B of wheat, and one of the populations was also used to map a new frost resistance gene. Genetic maps were developed, mainly using microsatellite markers, and QTL analysis was applied to phenotypic data on the performance of each population collected from growth-room tests of flowering time and frost tolerance. Using a recombinant substitution-line mapping population derived from a cross between the substitution-line 'Chinese Spring' ('Cheyenne' 5B) and 'Chinese Spring' (CS), the gene Vrn-B1, affecting vernalization response, an earliness per se locus, Eps-5BL1, and a gene, Fr-B1, affecting frost resistance, were mapped. Using a 'Hobbit Sib' ('Chinese Spring' 5BL) x 'Hobbit Sib' recombinant substitution line mapping population, an earliness per se locus, Eps-5BL2 was mapped. The Vrn-B1 locus was mapped on the distal portion of the long arm of chromosome 5B, to a region syntenous with the segments of chromosomes 5A and 5D containing Vrn-A1 and Vrn-D1 loci, respectively. The two Eps-5BL loci were mapped close to the centromere with a 16-cM distance from each other, one in agreement with the position of a homoeologous locus previously mapped on chromosome 5H of barley, and suggested by the response of 'Chinese Spring' deletion lines. The Fr-B1 gene was mapped on the long arm of chromosome 5B, 40 cM from the centromeric marker. Previous comparative mapping data with rice chromosome 9 would suggest that this gene could be orthologous to the other Fr genes mapped previously by us on chromosomes 5A or 5D of wheat, although in a more proximal position. This study completes the mapping of these homoeoallelic series of vernalization requirement genes and frost resistance genes on the chromosomes of the homoeologous group 5 in wheat."
"15741662","articletitle","Resistance of cultivars and breeding lines of spring wheat to Fusarium culmorum and powdery mildew."
"15741662","abstracttext","Twelve Polish spring wheat cultivars and 18 spring wheat accessions from CIMMYT, Mexico, were examined for resistance to a highly pathogenic Fusarium culmorum strain KF846 and powdery mildew in 5-year field experiments. Resistant wheat cultivars (Sumai 3 and Frontana) served as controls. The mean percentage of Fusarium-damaged kernels (% FDK) for 5 years was lower in CIMMYT accessions (16.7%) than in Polish spring cultivars (28.3%). In all Polish spring cultivars, % FDK was higher than in the control cultivars Sumai 3 and Frontana (12-20%). The mean disease score (on a scale of 1-9) for powdery mildew (natural infection) for all examined cultivars and lines ranged from 0 to 7 and in the Polish spring cultivars was significantly lower (0-5). Cultivars Eta, Henika, Ismena, Jasna and Olimpia were found to be the least susceptible to powdery mildew in field experiments. The laboratory host-pathogen tests with Blumeria graminis f. sp. tritici isolates showed that only two cultivars were characterized by identical resistance patterns as the standard differential lines with documented resistance genes. Cultivar Alkora had the gene Pm3d, and Henika had Pm5. The gene Pm3d was identified in cultivars Jasna and Eta in combination with another unknown gene/genes. Cultivars Santa and Torka had the gene Pm5 in combination with another unknown gene/genes. Four cultivars: Banti, Ismena, Olimpia and Sigma, showed resistance to all mildew isolates employed in a laboratory test. The accession IPG-SW-14 was the least susceptible to both pathogens (F. culmorum and powdery mildew) in all 5 years of experiments. This line is the best candidate for deriving new cultivars with improved resistance to fungal diseases."
"16972061","articletitle","H22, a major resistance gene to the Hessian fly (Mayetiola destructor), is mapped to the distal region of wheat chromosome 1DS."
"16972061","abstracttext","H22 is a major resistance gene conferring high-level of antibiosis to Hessian fly [Mayetiola destructor (Say)] larvae. It was previously assigned to wheat chromosome 1D through monosomic analysis (Raupp et al. in J Hered 84:142-145, 1993). The objective of this study was to identify molecular markers that can be used for marker-assisted selection for wheat breeding, and to further map this gene toward map-based cloning. Forty-five simple sequence repeat (SSR) and sequence-tagged site (STS) markers specific to chromosome 1D were evaluated for linkage to H22 using a segregating population consisting of 192 F(2:3) families, which were derived from the cross Tugela-Dn1 x KS85WGRC01(H22). The STS Xhor2kv and SSR Xgdm33 are two flanking markers that are tightly linked to H22 at genetic distances of 0.3 and 1.0 cM, respectively. Five other SSR markers including Xgpw7082, Xwmc147, Xcfd15, Xwmc432 and Xwmc336 were also linked to H22 at the distance from 0.8 to 20.8 cM. Analysis of Chinese Spring (CS) deletion lines revealed that all the H22-linked markers are located distal to the breakpoint of del 1DS-5, indicating that the H22 gene is located at the distal 30% region on the short arm of wheat chromosome 1D. Genomic comparison suggested that the H22 gene is located in the same or similar chromosomal region as the leaf rust resistance genes Lr21 and Lr40 on 1DS, and orthologous to the H9 gene cluster of 1AS."
"17437064","articletitle","Regulatory gene candidates and gene expression analysis of cold acclimation in winter and spring wheat."
"17437064","abstracttext","Freezing tolerance in plants develops through acclimation to cold by growth at low, above-freezing temperatures. Wheat is one of the most freezing-tolerant plants among major crop species and the wide range of freezing tolerance among wheat cultivars makes it an excellent model for investigation of the genetic basis of cold tolerance. Large numbers of genes are known to have altered levels of expression during the period of cold acclimation and there is keen interest in deciphering the signaling and regulatory pathways that control the changes in gene expression associated with acquired freezing tolerance. A 5740 feature cDNA amplicon microarray that was enriched for signal transduction and regulatory genes was constructed to compare changes in gene expression in a highly cold-tolerant winter wheat cultivar CDC Clair and a less tolerant spring cultivar, Quantum. Changes in gene expression over a time course of 14 days detected over 450 genes that were regulated by cold treatment and were differentially regulated between spring and winter cultivars, of these 130 are signaling or regulatory gene candidates, including: transcription factors, protein kinases, ubiquitin ligases and GTP, RNA and calcium binding proteins. Dynamic changes in transcript levels were seen at all periods of cold acclimation in both cultivars. There was an initial burst of gene activity detectable during the first day of CA, during which 90% of all genes with increases in transcript levels became clearly detectable and early expression differential between the two cultivars became more disparate with each successive period of cold acclimation."
"18503501","articletitle","Comparison of promoters in transgenic rice."
"18503501","abstracttext_summary","Reports of the use of rice storage protein gene promoters to express transgenes in rice grain have demonstrated that rice grain can be used as a production platform for end-use quality or seed-based edible vaccines. The generation of transgenic rice with multitraits (gene stacking), which requires the use of multiple transgenes under the control of different promoters, necessitates the use of promoters from rice and other cereals, as this is highly advantageous in reducing homology-based transcriptional gene silencing. Using the green fluorescent protein gene (gfp) as a reporter gene and a transgenic rice platform, promoters of storage protein and non-storage protein genes from barley, wheat and rice were compared with regard to their spatial and temporal control of expression. Storage protein promoters from barley (549-bp B-hordein and 433-bp D-hordein) and wheat (425-bp high-molecular-weight glutenin) directed the expression of green fluorescent protein (GFP) in endosperm but not embryo; however, expression was leaky, as it was also observed in seed maternal tissues, leaf and root tissues. As expected, the rice promoters (1350-bp alpha-glutelin B-1 and 1007-bp alpha-globulin) directed the endosperm-specific expression of GFP in transgenic rice. Our results indicate that seed-specific promoters from barley and wheat, although containing endosperm and GCN4 motifs, which are important for endosperm-specific expression in rice, may not be spatially regulated in the same manner as they are in their native species. The analysis of GFP expression under the control of various promoters in rice grain indicates that promoters from other cereals can drive high levels of endosperm-specific expression in rice, but their utility for seed-specific expression may depend on their tissue specificity."
"20012664","articletitle","Recruitment of closely linked genes for divergent functions: the seed storage protein (Glu-3) and powdery mildew (Pm3) genes in wheat (Triticum aestivum L.)."
"20012664","abstracttext","Wheat seed storage protein gene loci (Glu-3) and powdery mildew resistance gene loci (Pm3 and Pm3-like) are closely linked on the short arms of homoeologous group 1 chromosomes. To study the structural organization of the Glu-3/Pm3 loci, three bacterial artificial chromosome clones were sequenced from the A, B, and D genomes of hexaploid wheat. The A and B genome clones contained a Glu-3 adjacent to a Pm3-like gene organized in a conserved Glu-3/SFR159/Pm3-like structure. The D genome clone contained clusters of resistance gene analogs but no Pm3. Its similarity to the A and B genome was limited to the Glu-3/SFR159 region. Comparison of the B genome PM3-like deduced amino acid sequence with known PM3 functional isotypes reinforced the hypothesis of allelic evolution via block exchange by gene conversion/recombination. The advent of glutenin genes and the formation of the Glu-3/SFR159/Pm3 locus occurred after divergence of wheat from rice and Brachypodium. Comparison of the A genome homologous sequences permitted an estimate of time of divergence of approximately 0.3 million years ago. The B genome sequences were not colinear indicating that they could either be paralogs or represent different B genome progenitors. Analysis of the 11 complete retrotransposons indicated a time of divergence ranging from 0.29 to 5.62 million years ago, consistent with their complex nested structure."
"20055652","articletitle","Resistance to Fusarium head blight and seedling blight in wheat is associated with activation of a cytochrome p450 gene."
