"doc_id","section_name","entity_id","entity_type","start_offset","end_offset","surface_form","reference","label"
"19851796","abstracttext","201C77B4CEF3CABB04D94575EBEFE7CBC72782A5","taxon","616","620","rice","ncbi:4530","Oryza sativa"
"19851796","abstracttext","795CF7A0B441C437343628442AD92FEAEA58C2CA","taxon","683","688","wheat","ncbi:4565","Triticum aestivum"
"19851796","abstracttext","7BBD4E46ADD1987E962F0387650468A84EC6953F","marker","743","748","wg241","pretend-marker:0E813103E636B4E3E9C100F2AA7D54E5A4A0EC1F","wg241"
"19851796","abstracttext","6FEA525E215CA02332494C507A579A4D417DAD10","taxon","868","880","Brachypodium","ncbi:15367","Brachypodium"
"19851796","abstracttext","B7E42F3B85F2A6EE3B5368E52FBDCB88B7DC8DE3","taxon","893","897","rice","ncbi:4530","Oryza sativa"
"19851796","abstracttext","5F9DA63A2F3004FBD9043771366AD1C3AAA1775D","taxon","932","944","Brachypodium","ncbi:15367","Brachypodium"
"19851796","abstracttext","DD76F9C97489B52FA2E3B4328EF82B65E70684F5","taxon","949","954","wheat","ncbi:4565","Triticum aestivum"
"19851796","abstracttext","A8E8E718DC927EEFAEB607038675E88940C7FFD2","taxon","974","978","rice","ncbi:4530","Oryza sativa"
"19851796","abstracttext","4A42A1E80B68D64D609BD27C557C05D6E9DD6551","taxon","1080","1093","T. monococcum","ncbi:4568","Triticum monococcum"
"19851796","abstracttext","619BD77F6A408657751420C3978D8AF116093DE8","gene","1142","1145","Eps","pretend-gene:FE3F7B035B3E5A13F073F4250B22F619CE8F5D5A","Eps"
"19851796","abstracttext","E84FA778E784560F60558F2161A645828CCF4B71","gene","1232","1235","Eps","pretend-gene:FE3F7B035B3E5A13F073F4250B22F619CE8F5D5A","Eps"
"19851796","abstracttext","4FBA88C98E293231DFCF379EA0C39F64A17205E4","taxon","1336","1349","T. monococcum","ncbi:4568","Triticum monococcum"
"19851796","abstracttext","CD789E519D5F1A2F855000B57D8C12CE41D3043E","gene","1423","1426","Eps","pretend-gene:FE3F7B035B3E5A13F073F4250B22F619CE8F5D5A","Eps"
"19851796","abstracttext","399550460F92FD0F9B0F56E1AF6D69EA81A4520D","taxon","1517","1530","T. monococcum","ncbi:4568","Triticum monococcum"
"19851796","abstracttext","61132762FE929786760D01B749F13F978C5CD30B","taxon","1547","1551","test","ncbi:1176726","test for taxonomy notification"
"22170431","articletitle","88BF86BC8A77547E2EDFCFE2BE4F58A4852A3B60","phenotype","44","69","powdery mildew resistance","ID:0030907","resistance to Powdery Mildew"
"22170431","articletitle","F0588A7749A9BBA94BC36A0F28E9C27EBFDDFCB0","taxon","100","134","Triticum turgidum var. dicoccoides","ncbi:85692","Triticum dicoccoides"
"22170431","abstracttext","5FC01BFF5AA473A454A1B358C7CC667EF5041AE3","taxon","26","58","Blumeria graminis f. sp. tritici","ncbi:62690","Blumeria graminis f. sp. tritici"
"22170431","abstracttext","AC0F44D9C6BA6777C2BB2CACE4748ECC496B3674","taxon","94","99","wheat","ncbi:4565","Triticum aestivum"
"22170431","abstracttext","67FC483D309837933685AF596039B260493585B0","taxon","123","157","Triticum turgidum var. dicoccoides","ncbi:85692","Triticum dicoccoides"
"22170431","abstracttext","02FBEF958EC3944FF37E6D69EDE257F781AD0142","phenotype","204","222","disease resistance","ID:0030988","pathogen resistance"
"22170431","abstracttext","9056126C92D2D0ECBA5350BFA9E2EA545FEAB5A7","taxon","226","238","common wheat","ncbi:4565","Triticum aestivum"
"22170431","abstracttext","5A1E022C9C88CCEA21E9539F79D3DA6B4D7A410E","phenotype","242","267","powdery mildew resistance","ID:0030907","resistance to Powdery Mildew"
"22170431","abstracttext","3CB7E2A820395D958930FC85322412E7405FF88F","taxon","298","309","B. graminis","ncbi:34373","Blumeria graminis"
"22170431","abstracttext","35E75953CA2B39FBBDA39F7BB2534FF00D901AE6","taxon","672","683","durum wheat","ncbi:4567","Triticum turgidum subsp. durum"
"22170431","abstracttext","CE7D52D107A8C8087EFD94F80F48EDD084298684","marker","810","817","Xwmc243","pretend-marker:8A4D274E33E729910F0C7BDCF678B2A33B4B1323","Xwmc243"
"22170431","abstracttext","38075911F3C7F70003AAC320E8747F4101E51E02","marker","896","902","Xwg516","pretend-marker:1F6916F4CFDF6B0356845A2AF6F011A6067ADA1B","Xwg516"
"22170431","abstracttext","F661835DF3CCC204B29951270276DCDD80493187","phenotype","927","952","powdery mildew resistance","ID:0030907","resistance to Powdery Mildew"
"22170431","abstracttext","F1631762D70994FD73A0E1D50DFDEDE95FB482D3","gene","958","962","Pm26","pretend-gene:5F188D0F19633AE9004D2343CF5BA7B70BAF89B8","Pm26"
"22170431","abstracttext","3318B2B877883F1168280921548E26321A368225","gene","1380","1383","Iw1","pretend-gene:08C0C80356E01B1F9BC3AF2866232464C6F2D1B8","Iw1"
"22170431","abstracttext","DF7623827ED9EAE7C22C4E67E4BF704F66D46E8A","taxon","1443","1448","wheat","ncbi:4565","Triticum aestivum"
"22170431","abstracttext","68A9DCAE6981B2DFA64DC2117060AECBBFCB378D","taxon","1449","1461","Brachypodium","ncbi:15367","Brachypodium"
"22170431","abstracttext","ECD423B7E434D426FF15F848D5DD7C5ED0C5FAC5","taxon","1462","1466","rice","ncbi:4530","Oryza sativa"
"22170431","abstracttext","F2256EC29EDBA91B3F314626F8BD3FD5608BF5E6","taxon","1689","1701","Brachypodium","ncbi:15367","Brachypodium"
"22170431","abstracttext","332A28259869B195C6E570308ABD7AEDDFF396AC","taxon","1733","1737","rice","ncbi:4530","Oryza sativa"
"22170431","abstracttext","45A2B2D6BEE51C488D33EB40CC07229EBBB77D62","taxon","1792","1804","Brachypodium","ncbi:15367","Brachypodium"
"28855282","abstracttext","2630910179C7DEF72AAB40360C4AC058EE97F9DB","taxon","0","5","Wheat","ncbi:4565","Triticum aestivum"
"28855282","abstracttext","32D19F042DF88C354D8E9FAA3185847A1B9B76BC","taxon","27","59","Puccinia graminis f. sp. tritici","ncbi:56615","Puccinia graminis f. sp. tritici"
"28855282","abstracttext","CA31C5192E44C731897A08EA64129E20D4C8F184","taxon","129","140","durum wheat","ncbi:4567","Triticum turgidum subsp. durum"
"28855282","abstracttext","2342578554F5B872A8BA73F2B70662401AB87582","taxon","142","159","Triticum turgidum","ncbi:4571","Triticum turgidum"
"28855282","abstracttext","F9183F62571BA4E0C6B0F5C1FFD8F96C62CB3182","phenotype","232","252","stem rust resistance","ID:0000086","resistance to Stem Rust"
"28855282","abstracttext","FCD4DDECA771F7F53ECC473A0F41CA21F1412C0C","gene","258","262","Sr13","pretend-gene:EA334A756E426E56F7676C2FF169990AEC251AFC","Sr13"
"28855282","abstracttext","F2A72E724BC00F02768A0FBA5B99AEC2C410347B","taxon","285","296","durum wheat","ncbi:4567","Triticum turgidum subsp. durum"
"28855282","abstracttext","E7EFCC60262C2A1C0E160D4CAA51F1E437591FDD","gene","380","382","B1","pretend-gene:B94B03D62BE0ED63FE046363446BF6248E8D89A8","B1"
"28855282","abstracttext","F8CAF3685423A718A905014C98F429D03848EDA6","taxon","414","425","P. graminis","ncbi:5297","Puccinia graminis"
"28855282","abstracttext","94B9EF4450C17A9F92902A935DB6800B45B0F632","taxon","522","527","wheat","ncbi:4565","Triticum aestivum"
"28855282","abstracttext","78732AEE48283E628F175DC96B0D868AD52B8AD1","phenotype","528","548","stem rust resistance","ID:0000086","resistance to Stem Rust"
"28855282","abstracttext","042E082DD663A4711F10B29F2BC83979D8E895A8","gene","554","558","Sr24","pretend-gene:A81A6CBE1BE4C756F7010B83BBCEEA59CD6C5E09","Sr24"
"28855282","abstracttext","8C24DB25051147C603470DDE974491CE6D4AD3A4","gene","573","575","B1","pretend-gene:B94B03D62BE0ED63FE046363446BF6248E8D89A8","B1"
"28855282","abstracttext","C30C95CB547FE0894A98B3277BFE24492E12BF9D","gene","716","718","B1","pretend-gene:B94B03D62BE0ED63FE046363446BF6248E8D89A8","B1"
"28855282","abstracttext","0DBAFCF89BED15C4CDF5B715979EF6622BA2ECAE","gene","796","798","B1","pretend-gene:B94B03D62BE0ED63FE046363446BF6248E8D89A8","B1"
"28855282","abstracttext","F8634FE3D14C4BF8DF31884401823F8972CBC6CB","gene","816","818","B1","pretend-gene:B94B03D62BE0ED63FE046363446BF6248E8D89A8","B1"
"28855282","abstracttext","EB549CF10B163595328DC76ACBA15903208A1D00","gene","1395","1399","Sr13","pretend-gene:EA334A756E426E56F7676C2FF169990AEC251AFC","Sr13"
"28855282","abstracttext","19458EEF54594637C19E1B21433F86D5EA2D524F","gene","1496","1499","Sr8","pretend-gene:A33397E7D0546F29D430B7673056B8CBDF25C00E","Sr8"
"31795948","articletitle","0B226167259D573FB9E061E80934210A184DBB6A","phenotype","87","118","Fusarium head blight resistance","ID:0030905","resistance to Fusarium head blight"
"31795948","articletitle","171B4844882211857FD926E1D5066E3FC56EFE97","taxon","87","95","Fusarium","ncbi:5506","Fusarium"
"31795948","articletitle","3449615B5C7D1135690D47537BBEB55B3B3AEA76","taxon","133","138","wheat","ncbi:4565","Triticum aestivum"
"31795948","abstracttext_background","07D191FD991A83C27D6366DF51A301FEC3F5C632","taxon","0","8","Fusarium","ncbi:5506","Fusarium"
"31795948","abstracttext_background","2C3E7E5D6F7158FEF95D94035B9EF2C9B48FBE8A","taxon","45","56","durum wheat","ncbi:4567","Triticum turgidum subsp. durum"
"31795948","abstracttext_background","57ECF09553282C877942622DE2D0AA5A466B37BD","taxon","96","113","Triticum turgidum","ncbi:4571","Triticum turgidum"
"31795948","abstracttext_background","2EAF989D1DA2CAAA6A0E3A8D30BB6228F2F11F29","taxon","173","184","durum wheat","ncbi:4567","Triticum turgidum subsp. durum"
"31795948","abstracttext_background","FB4FDACE174A9FD7D97027A37DCB860E5490274A","phenotype","205","219","FHB resistance","ID:0030905","resistance to Fusarium head blight"
"31795948","abstracttext_background","914E48E698740107F2B8F530DC383B44DBAB886F","taxon","260","271","durum wheat","ncbi:4567","Triticum turgidum subsp. durum"
"31795948","abstracttext_background","56A9D876704623DD4C17F03E00828D360E49FEC2","taxon","659","670","durum wheat","ncbi:4567","Triticum turgidum subsp. durum"
"31795948","abstracttext_results","8B4BB6DA13DED5D2770C46B599A11896642B346D","phenotype","126","140","FHB resistance","ID:0030905","resistance to Fusarium head blight"
"31795948","abstracttext_results","24E8527FE7C7EDE1D2671025F62E7A7DBE6788E6","phenotype","196","208","plant height","ID:0000047","plant height"
"31795948","abstracttext_results","726C64E054711FD287A7718BBAE94411DD53799B","taxon","291","311","Fusarium graminearum","ncbi:5518","Fusarium graminearum"
"31795948","abstracttext_results","54091B2905B40CA9BEFF134B3C0402EB5257C84A","taxon","343","349","plants","ncbi:3193","Embryophyta"
"31795948","abstracttext_conclusions","F772B721218AB60F63FAD03837B727EB1A80A5BB","phenotype","284","298","FHB resistance","ID:0030905","resistance to Fusarium head blight"
"31795948","abstracttext_conclusions","5A227BBEB88DEB1AFE3A50F0E7D3A4056ADD18FF","phenotype","346","360","FHB resistance","ID:0030905","resistance to Fusarium head blight"
"31795948","abstracttext_conclusions","7DA6C6E3BA0FC1B226243FF769EACF40EF389A9D","phenotype","366","378","plant height","ID:0000047","plant height"
"31795948","abstracttext_conclusions","696EF8754A4BAE22D6683CC0ECA8C285A5377316","phenotype","541","555","FHB resistance","ID:0030905","resistance to Fusarium head blight"
"31895011","articletitle","802E211EFEBF03152ACDE625A2537731DB24C608","taxon","63","71","Eleusine","ncbi:4510","Eleusine"
"31895011","articletitle","F4425B6A4C950F98FD3495AFBE79609F0EB8ABA5","taxon","83","101","Pyricularia oryzae","ncbi:318829","Magnaporthe oryzae"
"31895011","abstracttext","D424AD996DE487F0731487EC9099EED8EB751145","taxon","0","18","Pyricularia oryzae","ncbi:318829","Magnaporthe oryzae"
"31895011","abstracttext","C7205DBB21609A96CE4BBA69321BC6196FF19961","taxon","169","177","Eleusine","ncbi:4510","Eleusine"
"31895011","abstracttext","60CA97E75C73201DD4A739FD1A2B012E60BFE80F","taxon","203","216","finger millet","ncbi:4511","Eleusine coracana"
"31895011","abstracttext","6E311B42E3F6699081C15578129BA42F2F399234","taxon","222","234","common wheat","ncbi:4565","Triticum aestivum"
"31895011","abstracttext","2224A6C6D9B9B4F48AB69E5A5D66ABFA40A14627","taxon","239","247","Eleusine","ncbi:4510","Eleusine"
"31895011","abstracttext","4CD42DCCD2A9A9FCA7D3F3A51F7C3CB8226EDA1E","taxon","285","293","Triticum","ncbi:4564","Triticum"
"31895011","abstracttext","EC516E2BF4CC1D93CBDA1431B17C4E30D9E3C643","gene","303","307","Br48","pretend-gene:FA6BEBBA81D77971FFE5A0AD010BD61F8C88BAB1","Br48"
"31895011","abstracttext","10B5D1F484121870C7D3F0BDC9DF48ED7E64864D","taxon","323","328","wheat","ncbi:4565","Triticum aestivum"
"31895011","abstracttext","718479720ADACBD4F38EBA7A5719A142C0237B68","taxon","375","387","common wheat","ncbi:4565","Triticum aestivum"
"31895011","abstracttext","97439047FCB57DA8684F35B61880C1F1C43861A9","taxon","887","891","test","ncbi:1176726","test for taxonomy notification"
"31895011","abstracttext","14C05B5D9D38548DDD5BA44DB26DC0FA5E17C9AB","taxon","1019","1024","Avena","ncbi:4496","Avena"
"31895011","abstracttext","A2A3CDDA44D6FE283E91A5CE910DCE1406EB083B","taxon","1029","1035","Lolium","ncbi:4520","Lolium"
"31895011","abstracttext","6C14998C1D73818520300F55E21CA654AB08E1A2","taxon","1048","1053","wheat","ncbi:4565","Triticum aestivum"
"31895011","abstracttext","3F1CD335F17566479C7E34457C7A2334DD79ACB6","gene","1190","1194","Br48","pretend-gene:FA6BEBBA81D77971FFE5A0AD010BD61F8C88BAB1","Br48"
"24221371","abstracttext","16D15DE43DA8B943EA3964AFAF41BFB34896ED94","taxon","94","102","monocots","ncbi:4447","Liliopsida"
"24221371","abstracttext","44CF37C778C6500D19637596A1BFE3BB585C6653","taxon","131","136","maize","ncbi:4577","Zea mays"
"24221371","abstracttext","9A2F9B81E94E28354D955E81BC70F6B46D21F796","gene","137","141","Adh1","pretend-gene:AA4E926A83063023B7DB8B74B5F5B38EC0069EF6","Adh1"
"24221371","abstracttext","5164E034F8815E3A71A1241F844F7C18A1567B64","taxon","218","223","maize","ncbi:4577","Zea mays"
"24221371","abstracttext","83F780D97ECAE33D98DBE3B7A81A84682DED5C49","gene","224","228","Adh1","pretend-gene:AA4E926A83063023B7DB8B74B5F5B38EC0069EF6","Adh1"
"24221371","abstracttext","AA0F08692EED30BC236E7150FE85DDB64F3B56A1","taxon","286","311","Agrobacterium tumefaciens","ncbi:358","Agrobacterium tumefaciens"
"24221371","abstracttext","947C836F53978CB5B4326CEC51A15F4B8B0D0C93","taxon","559","564","wheat","ncbi:4565","Triticum aestivum"
"24221371","abstracttext","1584AF74C536B92233BA43B4499C44DA8B73FB51","taxon","566","571","maize","ncbi:4577","Zea mays"
"24221371","abstracttext","AD7AAA6D2F3503EC52A6B3EE5DBE8412152E7519","taxon","573","577","rice","ncbi:4530","Oryza sativa"
"24221371","abstracttext","4EEA206B9F6B0F3FBDFBB78983CC03C1354600F1","taxon","588","607","Triticum monococcum","ncbi:4568","Triticum monococcum"
"24221371","abstracttext","A8573177F6B431B6767704DD134240B6B9A83ED0","taxon","614","632","Lolium multiflorum","ncbi:4521","Lolium multiflorum"
"24221371","abstracttext","23B2E3998D39143D4A7874A0DC7C69C8958E07FC","taxon","649","674","Nicotiana plumbaginifolia","ncbi:4092","Nicotiana plumbaginifolia"
"24221371","abstracttext","D2C770588B033F4CEA82135BB707B977C9AD4919","taxon","938","946","monocots","ncbi:4447","Liliopsida"
"24221371","abstracttext","CD106FBF0EE6BF87E47F66D0630A8037832B0F7E","taxon","1008","1024","Escherichia coli","ncbi:562","Escherichia coli"
"24221371","abstracttext","A8161950DD64A7F24CBA5BF07F008FF805C2ED33","taxon","1206","1231","Nicotiana plumbaginifolia","ncbi:4092","Nicotiana plumbaginifolia"
"24272400","articletitle","A86DAA056F415C6B2306BF6AA6D121FFFB0988CA","taxon","41","45","rice","ncbi:4530","Oryza sativa"
"24272400","articletitle","8892A21BC48558AA5225CFD62302BBE1C213A172","taxon","47","52","wheat","ncbi:4565","Triticum aestivum"
"24272400","articletitle","70732EB4115E96FBBDD98898B76D6A25570BED64","taxon","57","64","soybean","ncbi:3847","Glycine max"
"24272400","abstracttext","9DB0398EE424BD78EA034B503FE42237EA50896E","taxon","121","127","plants","ncbi:3193","Embryophyta"
"24272400","abstracttext","47DE4A9B13897C1C4DA68E27A7E103364A89037E","taxon","137","143","plants","ncbi:3193","Embryophyta"
"24272400","abstracttext","888C118211DC1767CAF4D9489AC347CD0F27CD75","taxon","297","305","monocots","ncbi:4447","Liliopsida"
