"doc_id","section_name","content"
"1838309","articletitle","Editing of mitochondrial atp9 transcripts from two sorghum lines."
"1838309","abstracttext","Genomic and cDNA sequences of the ATP synthase complex subunit 9 (atp9) genes from two sorghum lines were determined. Sequences of cDNAs revealed eight C to U transcript editing events resulting in six amino acid changes and a new stop codon which eliminated 12 carboxy-terminal residues, compared to the genomic sequence. Sorghum atp9 has a unique five-residue amino-extension relative to other higher plants. The resulting predicted 79-residue gene product has a molecular weight of 8.179 kDa. The predicted phe-val-phe carboxy-terminus is identical to that from cDNA sequences of wheat, Oenothera, and petunia. Partial editing of transcripts was detected in each sorghum line."
"7009386","articletitle","Arrangement of chromosomes in the interphase nucleus of plants."
"7009386","abstracttext","Chromosomal arrangement in the interphase nucleus has two main aspects: (1) arrangement of chromosomes with respect to nuclear polarity and to other nuclear components, and (2) arrangement of chromosomes with respect to one another. The latter aspect consists of two main types of spatial relationships; (1) relationships between different members of one chromosomal set, (b) relationships between different chromosomal sets. Data concerning various aspects of chromosomal arrangement in the interphase nucleus are presented and discussed and the genetic control as well as subcellular mechanisms which are involved in nuclear organization, are elucidated. Evidence is presented indicating that, in common wheat, the gene system that determines the specific pattern of chromosomal arrangement in the nucleus is operating via the microtubular elements of the spindle system. The significance of ordered arrangement of chromosomes in the nucleus for the regularity of genetic activity and chromosomal behavior, is pointed out."
"3066367","articletitle","Ribulose-1,5-bisphosphate carboxylase/oxygenase from Zea mays: amino-acid sequence of the small subunit."
"3066367","abstracttext","The amino-acid sequence of the small subunit of ribulose-1,5-bisphosphate carboxylase/oxygenase from Zea mays has been determined by alignment of peptides generated by digestion with trypsin, chymotrypsin, staphylococcal protease and thermolysin. The protein-chemically determined structure is in complete agreement with the nucleotide-derived sequence as published recently (Matsuoka et al. (1987) J. Biochem. 102, 673-676), but in addition possesses, however, sixteen experimentally verified dimorphies at various positions and possibly nine more for which evidence is tentatively pointing to two (or more) different expressed nuclear genes for the small subunit. These protein dimorphies represent a protein family corresponding to a gene family, the components of which have not been separated. The closest homologous polypeptide is the small subunit from wheat."
"3536663","articletitle","Expression of a wheat alpha-amylase gene in Escherichia coli: recognition of the translational initiation site and the signal peptide."
"3536663","abstracttext","Transcription of a full-length cDNA clone of wheat alpha-amylase using a lac promoter in Escherichia coli results in synthesis of a precursor alpha-amylase polypeptide of the correct size, indicating that translation initiates correctly. Recognition of the plant translational initiation site by E. coli ribosomes is 15-20% as efficient as the ribosome-binding site of the beta-lactamase gene when it is fused to alpha-amylase. The alpha-amylase signal peptide is recognised in E. coli resulting in secretion of the enzyme into the periplasmic space; deletion of the signal peptide prevents secretion. Replacement of the alpha-amylase signal peptide with a beta-lactamase signal peptide also enables the bacterial cell to secrete the enzyme. The presence of the beta-lactamase and the alpha-amylase signal peptides in tandem results in secretion of the enzyme and removal of both signal peptides."
"7737506","articletitle","The presence of tRNA pseudogenes in mammalia and plants and their absence in yeast may account for different specificities of pre-tRNA processing enzymes."
"7737506","abstracttext","Six of 13 cloned members of the human tRNA(Val) gene family code for tRNA(Val) pseudogenes, of which all but one are transcribed efficiently in HeLa cell extracts. Due to single or multiple mismatches in stem regions, the corresponding pre-tRNAs are resistant against the action of human 5'- and 3'-processing enzymes and are thus prevented from being converted to mature tRNAs. Surprisingly, all of them are accurately and efficiently processed to mature-sized tRNA in yeast nuclear extract. This is in agreement with corresponding studies of plant pre-tRNAs which are not processed in wheat germ extract but are rapidly processed in yeast extract. These observations imply that the yeast pre-tRNA 5'- and 3'-maturases do not monitor the three-dimensional structure of their substrates as stringently as mammalian and plant enzymes, possibly because tRNA pseudogenes do not occur in yeast."
"6929532","articletitle","Effect of introduction of small alkyl groups on mRNA function."
"6929532","abstracttext","Treatment of RNA with dimethyl sulfate methylates only nitrogens, preferentially the 7 position of guanosine, whereas treatment with ethylnitrosourea ethylates mainly oxygens, preferentially the phosphodiester groups. Two plant viral mRNAs were modified with these two reagents at levels of 4-28 alkylations per molecule. The ability of alkylated RNAs to stimulate amino acid incorporation in the wheat germ system was somewhat diminished by both types of modification, but the predominant protein made, as ascertained by polyacrylamide gel electrophoresis, was the typical gene product of the respective mRNA. These data suggest that random alkylations, mostly of either the guanosine N-7s or the phosphates, do not interfere with peptide chain elongation, but that the ability to initiate translation properly is affected by these substitutions, presumably through their effect on the conformation of the RNAs."
"6341380","articletitle","Construction of a synthetic messenger RNA encoding a membrane protein."
"6341380","abstracttext","We have synthesized microgram quantities of a functional eucaryotic mRNA by in vitro transcription. For this purpose, we constructed a plasmid in which the Escherichia coli lactose promoter was 5' to the vesicular stomatitis virus (VSV) G protein gene (Rose, J. K., and C. J. Gallione, 1981, J. Virol., 39:519-528). This DNA served as the template in an in vitro transcription reaction utilizing E. coli RNA polymerase. The RNA product was capped using the vaccinia guanylyltransferase. A typical preparation of the synthetic G mRNA was equivalent to the amount of G mRNA that can be isolated from approximately 10(8) VSV-infected cells. This synthetic mRNA was translated by a wheat germ extract in the presence of microsomes, producing a polypeptide that was indistinguishable from G protein in its size, antigenicity, degree of glycosylation, and its membrane insertion. This technique should aid in identifying features needed by proteins for insertion into membranes."
"7521796","articletitle","Translation in a wheat germ cell-free system of RNA from mitochondria of the normal and Texas male-sterile cytoplasms of maize (Zea mays L.)."
"7521796","abstracttext","RNA isolated from etiolated seedling shoot mitochondria of maize (Zea mays L.) with normal (N) or Texas male-sterile (T) cytoplasm stimulated the incorporation of [35S]-methionine into protein when added to a cell-free protein-synthesizing system from wheat germ. Discrete polypeptides with molecular masses of up to approximately 67 kDa were synthesized, and the pattern of bands was distinct from that obtained with total RNA. Products of translation of T-urf13 RNA were identified by immunoprecipitation, and of atpA, coxI, and coxII RNA by hybrid arrest of translation by the cloned gene. Several polypeptides were differentially synthesized from N and T mitochondrial RNA; these differences were more extensive than those found when isolated, intact, N and T mitochondria are allowed to synthesize proteins."
"8251057","articletitle","The amino acid sequence of a protein from wheat kernel closely related to proteins involved in the mechanisms of plant defence."
"8251057","abstracttext","The amino acid sequence of wheatwin1, a monomeric protein of 125 residues isolated from wheat kernel (variety S. Pastore), is reported. Wheatwin1 is highly homologous (95%) to barwin, a protein from barley seed, which was shown to be related to the C-terminal domain of two proteins encoded by the wound-induced genes win1 and win2 in potato and to a protein encoded by the same domain of the hevein gene (hev1) in rubber tree. Similarly to barwin, wheatwin1 contains six cysteine residues all linked in disulfide bridges and the N-terminal residue is pyroglutamate. Moreover, structural studies performed on wheatwin1 and win1 protein by predictive methods demonstrated that these proteins and barwin are closely related in the secondary structure also. The high level of homology found with the product of win1, win2, and hev1 genes strongly suggests that barwin and wheatwin1 play a common role in the mechanism of plant defence."
"8263390","articletitle","CGRP-immunoreactive cells supplying laryngeal sensory nerve fibres in the cat's nodose ganglion."
"8263390","abstracttext","Through a combination of retrograde staining by wheat germ agglutinin (WGA) and immunohistochemistry, calcitonin gene-related peptide (CGRP)-reactive sensory neurons projecting from the laryngeal mucosa were detected in the feline nodose ganglion. The size of the CGRP-immunoreactive cell which was regarded as a laryngeal sensory neuron, was about 60 microns in diameter: the shape of the immunoreactive laryngeal sensory neuron was unipolar. CGRP-reacted laryngeal sensory cells were found in the rostral part of the nodose ganglion extending to the middle part. They aggregated in the most rostral part, were sparse in other parts and were approximately 50 per cent of WGA-reactive laryngeal sensory neurons in number. Our results suggest that this neurotransmitter might play an important role in laryngeal peripheral sensory innervation."
"8219072","articletitle","Functional expression and molecular characterization of AtUBC2-1, a novel ubiquitin-conjugating enzyme (E2) from Arabidopsis thaliana."
"8219072","abstracttext","The first member of a novel subfamily of ubiquitin-conjugating E2-proteins was cloned from a cDNA library of Arabidopsis thaliana. Genomic blots indicate that this gene family (AtUBC2) consists of two members and is distinct from AtUBC1, the only other E2 enzyme known from this species to date (M.L. Sullivan and R.D. Vierstra, Proc. Natl. Acad. Sci. USA 86 (1989) 9861-9865). The cDNA sequence of AtUBC2-1 extends over 794 bp which would encode a protein of 161 amino acids and a calculated molecular mass of 18.25 kDa. The protein encoded by AtUBC2-1 is shown to accept 125I-ubiquitin from wheat E1 enzymes, when expressed from Escherichia coli hosts as fusion protein carrying N-terminal extensions. It is deubiquitinated in the presence of lysine and, by these criteria, is considered a functional E2 enzyme."
"7980385","articletitle","Extraction and genetic control of two new water-soluble proteins of mature barley seed."
"7980385","abstracttext","This paper describes the genetic control of two new water-soluble proteins in barley. Water-soluble proteins (WSPs) of mature barley seed form part of the albumin/globulin class of seed proteins. They can be extracted from hand-milled grain with water, though some WSPs are more efficiently extracted with a solution of 10 mM dithiothreitol. Polymorphisms for WSPs were detected in isoelectric focusing gels incorporating various ampholine combinations. Two new controlling genes (Wsp4 and Wsp5) have been identified and located using wheat/barley chromosome addition lines and barley doubled haploids. Wsp4 is located on chromosome 2 (2H), and Wsp5 was found to be tightly linked to Wsp2 on the long arm of chromosome 7 (5HL). Segregation of a sixth gene (Wsp6) is also described, but this has not been mapped. The results are discussed with respect to other previously mapped Wsp loci."
"8987539","articletitle","Rice allergenic protein and molecular-genetic approach for hypoallergenic rice."
"8987539","abstracttext","Allergenic proteins with a molecular mass of about 14 to 16 kDa were isolated from a rice salt-soluble fraction based on the reactivity with IgE antibodies from patients allergic to rice. cDNA clones encoding these allergenic proteins were isolated from a cDNA library of maturing rice seeds, and the deduced amino acid sequences showed considerable similarity to wheat and barley alpha-amylase/trypsin inhibitors, which have recently been identified as major allergens associated with baker's asthma. An antisense RNA strategy was applied to repress the allergen gene expression in maturing rice seeds. Immunoblotting and ELISA analyses of the seeds using a monoclonal antibody to a 16-kDa allergen showed that allergen content of seeds from several transgenic rice plants was markedly lower than that of the seeds from parental wild type rice."
"8939812","articletitle","Deficiency of cox1 gene expression in wheat plants with Aegilops columnaris cytoplasm."
"8939812","abstracttext","Wheat plants with Aegilops columnaris cytoplasm are characterized by growth inhibition and partial male sterility and show an impaired mitochondrial cytochrome c oxidase activity. We designed this study to clarify the functional relationship between this impaired cytochrome c oxidase activity and possible structural alterations to the mitochondrial genes cox1, cox2 and cox3 that encode three subunits of the cytochrome c oxidase. Using restriction mapping and DNA sequencing, we found major rearrangements in the flanking regions of the cox1 and cox3 genes. In Northern-blot analysis, we detected two different cox3 transcripts and a reduced level of a cox2 transcript, whereas we could not detect a transcript of cox1. These results suggest that rearrangements of the flanking regions of the cox1 gene may result in the severe suppression of its transcription, and subsequently, may lead to the impaired cytochrome c oxidase activity."
"9000559","articletitle","Short-chain fructo-oligosaccharides reduce the occurrence of colon tumors and develop gut-associated lymphoid tissue in Min mice."
"9000559","abstracttext","C57BL/6J-Min/+ mice, which are heterozygous for a non-sense mutation in the Apc gene, provide a model for both familial adenomatous polyposis and sporadic colon cancers. In our study, gut tumors and small intestine lymphoid nodules were counted in Min mice fed fiber-enriched diets for 6 weeks. Neither starch-free wheat bran nor resistant starch modified the number of tumors. However, short-chain fructo-oligosaccharides dramatically reduced the incidence of colon tumors and concomitantly developed gut-associated lymphoid tissue. Our experiment shows that short-chain fructo-oligosaccharides counteract advanced stages of colon carcinogenesis, possibly via stimulation of antitumoral immunity by modulation of the colonic ecosystem."
"9205568","articletitle","An overview of the safety evaluation of the Thermomyces lanuginosus xylanase enzyme (SP 628) and the Aspergillus aculeatus xylanase enzyme (SP 578)."
"9205568","abstracttext","Xylanases SP 628 and SP 578 were produced by submerged fermentation of Aspergillus oryzae, containing a gene code originating from Thermomyces lanuginosus and Aspergillus aculeatus, respectively. Both enzymes were subject to the same series of toxicological tests to document their safety in use. The enzymes are to be applied as processing aids in the baking industry and in wheat starch separation. Neither enzyme was found to be mutagenic in the Salmonella typhimurium reverse mutation assay, nor did they cause chromosomal aberrations in cultured human peripheral lymphocytes. No evidence of inhalation toxicity or skin and eye irritation was found. The enzymes are not regarded as skin-sensitizers, although the Buehler test with guinea-pigs revealed a minor potential. Oral administration up to 10.0 ml/kg bw/day (equivalent to a Total Organic Solids amount of 13.3% for SP 628 and of 11.3% for SP 578) in 13-week rat studies did not show any adverse effect."
"9161415","articletitle","Molecular cloning and expression of the large subunit of ADP-glucose pyrophosphorylase from barley (Hordeum vulgare) leaves."
"9161415","abstracttext","A cDNA clone, blpl14, corresponding to the large subunit of ADP-glucose pyrophosphorylase (AGPase), has been isolated from a cDNA library prepared from leaves of barley (Hordeum vulgare L.). An open reading frame encodes a protein of 503 aa, with a calculated molecular weight of 54815. The derived aa sequence contains a putative transit peptide sequence, required for targeting to plastids, and has a highly conserved positioning of critical Lys residues that are believed to be involved in effector binding. The derived aa sequence shows 97% identity with the corresponding protein from wheat, but only 36% identity with AGPase from E. coli. The blpl14 gene is expressed predominantly in leaves and to a lesser degree in seed endosperm, but not roots, of barley."
"9005441","articletitle","The de novo protein with grafted biological function: transferring of interferon blast-transforming activity to albebetin."
"9005441","abstracttext","The de novo protein albebetin has been designed recently to form a predetermined tertiary fold that has not yet been observed in natural proteins. An eight amino acid fragment (131-138) of human interferon alpha(2) carrying the blast-transforming activity of the protein was attached to the N-terminus of albebetin next to its initiatory methionine residue. The gene of chimeric protein was expressed in a wheat germ cell-free translation system and synthesized protein was tested for its compactness and stability. Its ability for receptor binding was also studied. We have shown that albebetin with attached octapeptide is practically as compact as natural proteins of corresponding molecular weight and possesses high stability toward the urea-induced unfolding. It binds murine thymocyte receptor at a high affinity and activates the thymocyte blast transformation efficiently at a concentration of 10(-11) M."
"8623538","articletitle","The complete nucleotide sequence of barley mild mosaic virus RNA1 and its relationship with other members of the Potyviridae."
"8623538","abstracttext","The complete nucleotide sequence of RNA1 of a French barley mild mosaic bymovirus isolate has been determined. The molecule is composed of 7261 nucleotides and contains a single large open reading frame encoding a protein of 2258 amino acids with a calculated Mr of 256,375. Amino acid sequence comparison with poty- and rymoviruses reveals eight domains corresponding to the potyviral P3, 6K1, Cl, 6K2, Nla-VPg, Nla-Pro, Nlb and capsid proteins, respectively. Seven putative cleavage sites, similar to those mediated by potyvirus Nla proteinases, were identified. The presence of two, so far undescribed putative cleavage sites (6K2/Nla-VPg and Nla-VPg/Nla-Pro) in the polyproteins encoded by RNA1 of barley yellow mosaic virus and wheat spindle streak mosaic virus, was predicted. These data indicate that the bymovirus RNA1 fits the consensus potyviral genetic map downstream of the helper component gene."
"8837463","articletitle","Cloning of a gene encoding cinnamoyl ester hydrolase from the ruminal bacterium Butyrivibrio fibrisolvens E14 by a novel method."
"8837463","abstracttext","A gene (cinI) encoding a cinnamoyl ester hydrolase (CEH) has been isolated from the ruminal bacterium, Butyrivibrio fibrisolvens E14, using a model substrate, MUTMAC [4-methylumbelliferoyl (p-trimethylammonium cinnamate chloride)]. CinI has significant amino-acid similarities with members of a large and diverse family of hydrolases with a serine/aspartic acid/histidine catalytic triad. Our analyses identified two previously unclassified amino acid sequences, the amino-terminal domain of unknown function in XynZ from Clostridium thermocellum and XynC, an acetylxylan esterase from Caldicellulosiruptor saccharolyticus, as members of the same family of hydrolases. A previously described esterase with CEH activity, XylD from Pseudomonas fluorescens ssp. cellulosa, is not similar to CinI. CinI was expressed at high levels in the periplasmic fraction of E. coli TOPP2 and released ferulic acid from Fara [5-O-(trans-feruloyl)-arabinofuranose] prepared from wheat bran."
"9247551","articletitle","Molecular genetic and biochemical analysis of Brassica napus proliferating cell nuclear antigen function."
"9247551","abstracttext","A cDNA encoding the proliferating cell nuclear antigen (PCNA) from Brassica napus (oilseed rape) was shown to complement the lethal deletion mutation in the PCNA gene (delta POL30) of Saccharomyces cerevisiae. We provide unequivocal evidence that the B. napus PCNA can perform all the essential functions of the yeast PCNA in DNA replication, although some species-specific differences may exist. In addition, the B. napus PCNA expressed as a fusion polypeptide with glutathione S-transferase (GST) was shown to stimulate the activity and processivity of two delta-like DNA polymerases from wheat in vitro. These experiments provide direct biochemical evidence that the B. napus PCNA may function as an auxiliary factor in plant cell DNA replication."
"9924828","articletitle","Group specific PCR-detection of potential trichothecene-producing Fusarium-species in pure cultures and cereal samples."
"9924828","abstracttext","A PCR based assay (Tox5 PCR) which analyses Fusarium species potentially producing trichothecenes was developed using a pair of primers derived from the DNA-sequence of the trichodiene synthase gene (tri5). The primer pair was tested using DNA isolated from a variety of strains representing 64 species and varieties of Fusarium as well as from other fungi, bacteria and cereals. A 658 bp PCR fragment was specifically amplified with DNA isolated from strains of species belonging to the Fusarium sections Discolor, Sporotrichiella, Arthrosporiella, Gibbosum, and ""Dlaminia"". PCR products obtained were sequenced. Alignment to tri5 sequences given in the literature revealed a high degree of homology. Results of the PCR developed correlated well with literature data on the trichothecene producing capabilities of the respective species. Potential trichothecene producing fusaria were detected in contaminated cereals and malts using the Tox5 PCR assay. Intensity of the signals produced were well correlated with the concentration of deoxynivalenol (DON) in samples of wheat."
"9487693","articletitle","A transcriptional regulator of the LuxR-UhpA family, FlcA, controls flocculation and wheat root surface colonization by Azospirillum brasilense Sp7."
"9487693","abstracttext","Genetic complementation of a spontaneous mutant, impaired in flocculation, Congo red binding, and colonization of root surface, led to the identification of a new regulatory gene in Azospirillum brasilense Sp7, designated flcA. The deduced amino acid sequence of flcA shared high similarity with a family of transcriptional activators of the LuxR-UphA family. The most significant match was with the AgmR protein, an activator for glycerol metabolism in Pseudomonas aeruginosa. Derivatives of Sp7 resulting from site-directed Tn5 mutagenesis in the flcA coding sequence were constructed by marker exchange. Characterization of the resulting mutant strains showed that flcA controls the production of capsular polysaccharides, the flocculation process in culture, and the colonization of the root surface of wheat. This study provides new information on the genetic control of the mechanism of plant root colonization by Azospirillum."
"9526137","articletitle","Poll glands of the one-humped camel (Camelus dromedarius): a histochemical and scanning electron microscopic study."
"9526137","abstracttext","Poll glands of the one-humped camel were obtained to examine their secretory mechanism by lectin histochemistry, immunohistochemistry and scanning electron microscopy. The glands were composed of numerous conical lobules which consisted of apocrine tubules. Lectins of peanut agglutinin (PNA), Dolicos biflorus agglutinin (DBA) and wheat germ agglutinin (WGA) showed a variety of staining in the Golgi areas and secretory granules in secretory cells of the apocrine tubules. Most myoepithelial cells stained intensely with a-smooth muscle actin. Varicose nerve fibers immunostained with protein gene product 9.5 were scattered among apocrine tubules. Scanning electron microscopy revealed that the luminal surface of secretory cells was covered with microvilli and that secretory cells pinched off smooth-surfaced apocrine blebs. After pinching off, crater-like pits remained on the luminal surface of secretory cells. These findings are similar to those obtained from the infraorbital glands of the serows."
"11390964","articletitle","Kinetics and mechanism of DNA uptake into the cell nucleus."
"11390964","abstracttext","Gene transfer to eukaryotic cells requires the uptake of exogenous DNA into the cell nucleus. Except during mitosis, molecular access to the nuclear interior is limited to passage through the nuclear pores. Here we demonstrate the nuclear uptake of extended linear DNA molecules by a combination of fluorescence microscopy and single-molecule manipulation techniques, using the latter to follow uptake kinetics of individual molecules in real time. The assays were carried out on nuclei reconstituted in vitro from extracts of Xenopus eggs, which provide both a complete complement of biochemical factors involved in nuclear protein import, and unobstructed access to the nuclear pores. We find that uptake of DNA is independent of ATP or GTP hydrolysis, but is blocked by wheat germ agglutinin. The kinetics are much slower than would be expected from hydrodynamic considerations. A fit of the data to a simple model suggests femto-Newton forces and a large friction relevant to the uptake process."
"11027564","articletitle","Expression of integrated hepatitis B virus X variants in human hepatocellular carcinomas and its significance."
"11027564","abstracttext","Hepatitis B virus X protein (HBX) has been implicated in the transactivation of diverse cellular genes and possibly also the pathogenesis of human hepatocellular carcinoma (HCC). We report the characterization of HBX variants from HBV-related human hepatocellular carcinoma (HCC). These HBX variants were integrated into the host chromosomes and also expressed in the HCC tissues. In addition, we report a novel in vitro HBX activity assay based on color changes that were indicative of the beta-galactosidase enzyme activity. Conducted in wheat germ lysates, the transactivating function of either wild type or mutant HBX protein was measured through their interaction with the Early Growth Response factor 1 (Egr-1) that controls the beta-galactosidase gene. Further analysis of these HBX deletion mutants using this assay may shed new insights on the significance of various mutations occurring in HCC-associated HBX."
"11076997","articletitle","Assessment of in vitro mutagenicity in Salmonella and in vivo genotoxicity in mice of the mycotoxin fumonisin B(1)."
"11076997","abstracttext","Fumonisin B(1) (FB(1)), a mycotoxin produced by Fusarium moniliforme, is a contaminant of cereals with various and complex cellular effects. FB(1) induces liver cancer in rats and has been linked to esophageal cancer in South Africa and China. The mechanisms of FB(1)-induced carcinogenesis are uncertain and the information on FB(1) mutagenic properties is limited and controversial. FB(1) contamination levels in maize and wheat from Chile were found to be similar to those in other countries. FB(1) was devoid of activity in gene mutation assays with Salmonella typhimurium strains TA100, TA102 and TA98. However, i.p. injection of FB(1) induced an increased frequency of micronuclei in mouse bone marrow polychromatic erythrocytes at 25 and 100 mg/kg. We conclude that FB(1) induces in vivo genotoxicity in the absence of in vitro mutagenicity in Salmonella."
"10476064","articletitle","Transcription activation mediated by the bZIP factor SPA on the endosperm box is modulated by ESBF-1 in vitro."
"10476064","abstracttext","A modified in vitro transcription system has been used to study the function of the cloned bZIP transcription factor SPA and the binding activity ESBF I in activating transcription from the bifactorial endosperm box region of the wheat prolamin LMWG-1D1 gene. Recombinant SPA expressed in Escherichia coli activated transcription from the endosperm box motif, and this was dependent upon the binding of the nuclear protein ESBF I. ESBF I did not activate transcription independently, but potentiated SPA-mediated transcriptional activation. ESBF I is likely to be the equivalent of, or contain the recently characterised DOF class of, Zn-finger protein called WPBF. These data provide new information about the interplay of members of the bZIP and DOF transcription factor families in regulating expression from bifactorial sites found in a variety of plant promoters."
"10586878","articletitle","Angiosperm phylogeny inferred from multiple genes as a tool for comparative biology."
"10586878","abstracttext","Comparative biology requires a firm phylogenetic foundation to uncover and understand patterns of diversification and evaluate hypotheses of the processes responsible for these patterns. In the angiosperms, studies of diversification in floral form, stamen organization, reproductive biology, photosynthetic pathway, nitrogen-fixing symbioses and life histories have relied on either explicit or implied phylogenetic trees. Furthermore, to understand the evolution of specific genes and gene families, evaluate the extent of conservation of plant genomes and make proper sense of the huge volume of molecular genetic data available for model organisms such as Arabidopsis, Antirrhinum, maize, rice and wheat, a phylogenetic perspective is necessary. Here we report the results of parsimony analyses of DNA sequences of the plastid genes rbcL and atpB and the nuclear 18S rDNA for 560 species of angiosperms and seven non-flowering seed plants and show a well-resolved and well-supported phylogenetic tree for the angiosperms for use in comparative biology."
"10628859","articletitle","Transcripts containing the 5' untranslated regions of the plastid genes psbA and psbB from higher plants are unstable in Chlamydomonas reinhardtii chloroplasts."
"10628859","abstracttext","The 5' regions of chloroplast genes contain cis-acting regulatory elements including promoters, and determinants of RNA stability and translation. In this work I examined whether the 5' regions of the spinach psbB and the wheat psbA genes can drive the expression of an aadA reporter gene in chloroplasts of the unicellar green alga Chlamydomonas reinhardtii. Both plant 5' sequences confer aadA-dependent, spectinomycin resistance on Escherichia coli, but not on the alga following integration into its chloroplast genome. Northern and run-on transcription analyses reveal that the plant promotors are active in C. reinhardtii but that the resulting chimeric transcripts are unstable. Therefore, the data suggest differences between higher plants and green algae with respect to the molecular mechanisms underlying plastid RNA metabolism."
"11607411","articletitle","The circadian oscillator is regulated by a very low fluence response of phytochrome in wheat."
"11607411","abstracttext","Expression of genes encoding the light-harvesting chlorophyll a/b binding proteins of photosystem II (Cab) in etiolated wheat seedlings is controlled by phytochrome and a circadian clock. Even photoconversion of <1% of phytochrome to its active form, which can be achieved by moonlight, induces the expression of the Cab genes, particularly that of the Cab-1 gene, in circadian fashion. Thus, this reaction shows the characteristics of a low and a very low fluence response. A single far-red light pulse given to an etiolated seedling is sufficient for a persistence of the circadian oscillation of the Cab-1 mRNA level for at least 100 h. Subsequent red (R) or long-wavelength far-red (RG9) light irradiations alter the free running rhythm. These observations indicate a change in sensitivity to phytochrome and/or a control by stable phytochrome. The latter hypothesis is supported by the observation that the level of Cab-1 mRNA is increased or decreased by a second R or RG9 light pulse, respectively."
"11983285","articletitle","Centrifugal neurons of the octopus optic lobe cortex are immunopositive for calcitonin gene-related peptide."
